product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,product_volume_cm3,product_density_g_per_cm3,product_complexity_score,size_category,units_sold,total_revenue,avg_price,avg_product_rating
ca5c923962558430573f83661dbe36d6,pet_shop,59.0,747.0,2.0,1250.0,40.0,20.0,30.0,pet_shop,24000.0,0.0521,8.47,Medium,37,4004.0,108.2162162162162,4.486486486486487
0eb5d1d033dcdd7b9b11658ce84ee8e9,pet_shop,54.0,350.0,1.0,350.0,16.0,4.0,11.0,pet_shop,704.0,0.4972,4.0,Small,4,440.0,110.0,4.0
8370d380081c2d0956d4d134e445854f,cool_stuff,37.0,697.0,3.0,200.0,18.0,8.0,13.0,cool_stuff,1872.0,0.1068,8.47,Small,1,33.9,33.9,5.0
ed0a1bec6300918e25cecb6cdb2a2c0b,beleza_saude,38.0,653.0,1.0,50.0,18.0,12.0,15.0,health_beauty,3240.0,0.0154,7.03,Small,4,160.0,40.0,4.75
62ea5f65c53b526eee8ccada76b1446c,moveis_decoracao,60.0,1486.0,3.0,1950.0,105.0,3.0,70.0,furniture_decor,22050.0,0.0884,16.36,Medium,1,119.9,119.9,5.0
6d01fb6c593d9afd887262570b656f9e,market_place,42.0,2511.0,4.0,2350.0,22.0,24.0,40.0,market_place,21120.0,0.1113,27.11,Large,2,390.98,195.49,3.5
d8b66f40733554b25f9c67fdcf2b0928,relogios_presentes,54.0,606.0,1.0,617.0,22.0,10.0,12.0,watches_gifts,2640.0,0.2337,6.56,Medium,1,99.0,99.0,4.0
213e2ce140e9d3ed98d1a89b6cbca7c3,automotivo,27.0,496.0,1.0,1933.0,28.0,13.0,14.0,auto,5096.0,0.3793,5.46,Medium,2,27.8,13.9,2.5
c38640ae3a92231abddd15f1fd863eb2,automotivo,56.0,596.0,2.0,925.0,60.0,8.0,33.0,auto,15840.0,0.0584,6.96,Medium,2,129.6,64.8,3.5
304fad8dc4d2012dc4062839972f2d96,construcao_ferramentas_construcao,59.0,1775.0,2.0,1700.0,16.0,11.0,11.0,construction_tools_construction,1936.0,0.8781,18.75,Medium,2,79.44,39.72,3.0
485aa17cb179a6624fb0c9e12cc639d1,cool_stuff,51.0,873.0,3.0,900.0,18.0,9.0,27.0,cool_stuff,4374.0,0.2058,10.23,Medium,3,259.70000000000005,86.56666666666668,3.0
3a362c0e7f9a69276e2d95869a3e143b,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,health_beauty,990.0,0.1515,9.69,Small,14,1544.48,110.32,3.857142857142857
2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,59.0,582.0,1.0,263.0,17.0,12.0,13.0,watches_gifts,2652.0,0.0992,6.32,Small,52,10916.6,209.9346153846154,3.2549019607843137
26baeb9025380946e10f3f86d808e24d,cool_stuff,30.0,262.0,1.0,287.0,25.0,10.0,21.0,cool_stuff,5250.0,0.0547,3.12,Small,3,262.70000000000005,87.56666666666668,4.666666666666667
39084b68d30ae3ce2bdaf467ed4f3dbc,perfumaria,23.0,217.0,2.0,250.0,16.0,11.0,11.0,perfumery,1936.0,0.1291,3.17,Small,7,289.0,41.285714285714285,5.0
cc99f9e6673b4a99658d70f73c3bf1e6,moveis_decoracao,60.0,782.0,1.0,1150.0,37.0,5.0,28.0,furniture_decor,5180.0,0.222,8.32,Medium,3,314.70000000000005,104.90000000000002,4.666666666666667
60583a83a08e3bb8c9fd974983021a34,utilidades_domesticas,60.0,396.0,5.0,3600.0,46.0,19.0,32.0,housewares,27968.0,0.1287,6.46,Large,2,339.8,169.9,3.5
bb225b185b631d856dc1580ca5c3708e,beleza_saude,60.0,950.0,4.0,1300.0,42.0,12.0,11.0,health_beauty,5544.0,0.2345,11.5,Medium,4,475.6,118.9,3.75
aa7f79d969950d52a482f5450f2e9fee,casa_construcao,60.0,456.0,2.0,400.0,16.0,17.0,15.0,home_construction,4080.0,0.098,5.56,Small,1,32.0,32.0,5.0
bc9b777dcebf814cf56193dcef254448,beleza_saude,45.0,315.0,2.0,250.0,16.0,5.0,20.0,health_beauty,1600.0,0.1562,4.15,Small,1,54.99,54.99,3.0
811f973313e8219988a69cc140c447f0,cama_mesa_banho,50.0,465.0,1.0,13350.0,20.0,20.0,20.0,bed_bath_table,8000.0,1.6688,5.15,Extra-Large,8,769.2,96.15,2.625
5d8ad55d3f8971622b53ef88f1229af9,casa_conforto,58.0,217.0,3.0,2300.0,40.0,20.0,30.0,home_confort,24000.0,0.0958,3.67,Large,2,458.0,229.0,1.0
0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,57.0,339.0,2.0,1800.0,37.0,22.0,40.0,garden_tools,32560.0,0.0553,4.39,Medium,115,6220.9,54.09478260869565,4.1
0bba7f78f15c9bfe3964a088ae67ba0a,automotivo,34.0,419.0,1.0,9100.0,30.0,60.0,30.0,auto,54000.0,0.1685,4.69,Extra-Large,2,216.0,108.0,3.5
6ec26071510e1cf38d6988f473f8d7a5,moveis_decoracao,60.0,454.0,2.0,433.0,47.0,4.0,35.0,furniture_decor,6580.0,0.0658,5.54,Small,2,139.8,69.9,4.5
d86db9a9e478ff057c0541537639a10e,moveis_decoracao,60.0,379.0,1.0,300.0,25.0,2.0,17.0,furniture_decor,850.0,0.3529,4.29,Small,5,109.5,21.9,2.8
4d0ec1e9b95fb62f9a1fbe21808bf3b1,cama_mesa_banho,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,bed_bath_table,4500.0,0.3444,3.09,Medium,13,1360.7,104.66923076923078,2.8461538461538463
966746deb2173a72d95ca8b80223f014,cama_mesa_banho,59.0,565.0,1.0,750.0,16.0,10.0,16.0,bed_bath_table,2560.0,0.293,6.15,Medium,5,265.0,53.0,4.2
c1ec41f62db54e0bfbca55a7068f0b5e,perfumaria,58.0,264.0,7.0,400.0,27.0,10.0,15.0,perfumery,4050.0,0.0988,6.14,Small,3,290.70000000000005,96.90000000000002,2.333333333333333
e08192138b9dd9d108e24309947e57f7,beleza_saude,32.0,650.0,1.0,1200.0,16.0,16.0,16.0,health_beauty,4096.0,0.293,7.0,Medium,1,51.98,51.98,4.0
be4cf22bb84e3fd215db5076e3047d51,esporte_lazer,43.0,588.0,1.0,135.0,18.0,10.0,13.0,sports_leisure,2340.0,0.0577,6.38,Small,1,15.33,15.33,5.0
198ea0e78807db11ea9ed486b8a0e320,brinquedos,18.0,366.0,1.0,600.0,30.0,16.0,20.0,toys,9600.0,0.0625,4.16,Medium,1,36.9,36.9,3.0
68c62bdee06acdb180f27f73a34cc40b,artes,35.0,178.0,1.0,350.0,16.0,6.0,11.0,art,1056.0,0.3314,2.28,Small,1,14.9,14.9,4.0
11a8af1af041fa2d890e7922566feadb,fashion_bolsas_e_acessorios,52.0,264.0,5.0,200.0,16.0,6.0,11.0,fashion_bags_accessories,1056.0,0.1894,5.14,Small,5,949.5,189.9,3.0
c0a933a473d7482b1ae218c7f3a0c743,livros_interesse_geral,31.0,1457.0,1.0,1350.0,26.0,15.0,22.0,books_general_interest,8580.0,0.1573,15.07,Medium,1,139.9,139.9,5.0
16aa6553ee2cf0a316e29f8808ab165c,perfumaria,53.0,521.0,1.0,500.0,16.0,16.0,22.0,perfumery,5632.0,0.0888,5.71,Medium,1,290.99,290.99,5.0
ffbe169d395060d7fb975c990581a329,moveis_decoracao,52.0,1141.0,3.0,700.0,40.0,11.0,30.0,furniture_decor,13200.0,0.053,12.91,Medium,3,119.7,39.9,5.0
040fe1cdb263eb2c9b1322875b0afcb7,perfumaria,36.0,561.0,1.0,2303.0,26.0,15.0,23.0,perfumery,8970.0,0.2567,6.11,Large,3,1322.9,440.9666666666667,3.6666666666666665
9d489ab920498d03a7eb2c70866e5982,dvds_blu_ray,34.0,785.0,1.0,200.0,20.0,2.0,14.0,dvds_blu_ray,560.0,0.3571,8.35,Small,1,24.9,24.9,5.0
ea1d9847778160f2d0c74950812fd8d0,automotivo,57.0,370.0,1.0,5600.0,30.0,25.0,25.0,auto,18750.0,0.2987,4.2,Extra-Large,3,296.68,98.89333333333332,2.333333333333333
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57.0,364.0,2.0,800.0,45.0,10.0,34.0,bed_bath_table,15300.0,0.0523,4.64,Medium,12,1116.0,93.0,4.25
1a43e86fd17dcec91ec053c9a1adeaac,perfumaria,43.0,232.0,1.0,444.0,20.0,14.0,15.0,perfumery,4200.0,0.1057,2.82,Small,6,299.4,49.9,4.333333333333333
c023dc7b323cb5a452d21cd0742c9bf1,artigos_de_natal,43.0,262.0,1.0,600.0,16.0,15.0,11.0,christmas_supplies,2640.0,0.2273,3.12,Medium,1,13.77,13.77,4.0
f9b1795281ce51b1cf39ef6d101ae8ab,,,,,400.0,32.0,15.0,15.0,,7200.0,0.0556,,Small,10,399.0,39.9,2.9
ee57382feacda945f9ce1b6e23da96ea,perfumaria,55.0,1752.0,1.0,250.0,16.0,16.0,15.0,perfumery,3840.0,0.0651,18.02,Small,1,58.9,58.9,5.0
e2a1d45a73dc7f5a7f9236b043431b89,fashion_calcados,56.0,459.0,2.0,9000.0,16.0,5.0,33.0,fashion_shoes,2640.0,3.4091,5.59,Extra-Large,1,29.99,29.99,5.0
23ea3287091e8d1237bb93f92177a39b,informatica_acessorios,53.0,1951.0,4.0,550.0,21.0,4.0,14.0,computers_accessories,1176.0,0.4677,21.51,Medium,1,289.75,289.75,5.0
ac1fcaf7402bfbf019afdcce1a784ad4,cama_mesa_banho,30.0,352.0,2.0,450.0,45.0,11.0,11.0,bed_bath_table,5445.0,0.0826,4.52,Small,1,58.67,58.67,5.0
1264d5ede085c34d455f62cceca87791,moveis_decoracao,61.0,3781.0,1.0,2050.0,33.0,8.0,26.0,furniture_decor,6864.0,0.2987,38.31,Large,4,163.2,40.8,4.0
e058c61cf68327217d4bc8b13d07cd64,automotivo,37.0,2036.0,1.0,600.0,17.0,10.0,24.0,auto,4080.0,0.1471,20.86,Medium,1,139.9,139.9,4.0
e355d989e7c7101b4e80a8e9052985fd,malas_acessorios,47.0,221.0,1.0,650.0,46.0,10.0,34.0,luggage_accessories,15640.0,0.0416,2.71,Medium,3,218.8,72.93333333333334,4.666666666666667
226ed57b23d44cff0ee5aabd9f268fd8,automotivo,54.0,159.0,2.0,4800.0,50.0,8.0,20.0,auto,8000.0,0.6,2.59,Large,1,79.89,79.89,5.0
b7ef4098281dc17c89d97374e19ef04c,bebes,59.0,708.0,2.0,950.0,39.0,10.0,26.0,baby,10140.0,0.0937,8.08,Medium,2,190.0,95.0,3.0
129de02d0ac6adf4f77c41bc157adbeb,automotivo,55.0,2527.0,2.0,250.0,20.0,4.0,16.0,auto,1280.0,0.1953,26.27,Small,2,36.8,18.4,4.0
c9760fa0c73b160ec2c078a5bc963ee1,automotivo,50.0,216.0,1.0,625.0,25.0,4.0,11.0,auto,1100.0,0.5682,2.66,Medium,1,33.99,33.99,5.0
628bbcb76ac6c7d4abf432b345635f47,moveis_decoracao,38.0,672.0,3.0,1800.0,84.0,10.0,11.0,furniture_decor,9240.0,0.1948,8.22,Medium,2,217.8,108.9,1.0
b77dd6385638733dd46bf68b093715b7,telefonia,62.0,581.0,2.0,150.0,19.0,5.0,11.0,telephony,1045.0,0.1435,6.81,Small,2,57.98,28.99,4.0
96e04f182dfc420d17e333f362b56ab2,cama_mesa_banho,36.0,509.0,1.0,1600.0,54.0,9.0,42.0,bed_bath_table,20412.0,0.0784,5.59,Medium,1,109.0,109.0,4.0
f83475065f800a2c5bf842c7dc3f8925,moveis_escritorio,50.0,2116.0,1.0,10850.0,58.0,28.0,58.0,office_furniture,94192.0,0.1152,21.66,Extra-Large,1,319.9,319.9,5.0
788c7d26301bf6647bc50339f16fe67b,beleza_saude,29.0,431.0,1.0,150.0,16.0,5.0,12.0,health_beauty,960.0,0.1562,4.81,Small,1,19.99,19.99,3.0
b8a0d73b2a06e7910d9864dccdb0cda2,beleza_saude,43.0,295.0,1.0,371.0,20.0,16.0,16.0,health_beauty,5120.0,0.0725,3.45,Small,34,2146.6,63.13529411764706,4.0
4f90c408cc89d73465ffd286ac21ae4b,pet_shop,51.0,469.0,2.0,3000.0,45.0,47.0,20.0,pet_shop,42300.0,0.0709,5.69,Large,2,156.0,78.0,4.5
d767651561474e5b08ee9a2674146331,livros_interesse_geral,20.0,928.0,1.0,400.0,33.0,6.0,22.0,books_general_interest,4356.0,0.0918,9.78,Small,2,34.9,17.45,5.0
f7566c7c51e266442be8db4b8797ee1f,construcao_ferramentas_construcao,60.0,327.0,1.0,11550.0,33.0,12.0,33.0,construction_tools_construction,13068.0,0.8838,3.77,Extra-Large,1,257.42,257.42,4.0
4e2d44d76e9a42695fbd7bb50a140b51,automotivo,60.0,574.0,2.0,2300.0,20.0,20.0,20.0,auto,8000.0,0.2875,6.74,Large,1,450.0,450.0,5.0
7c4a8bec217df1de0df2b5aaf8175b65,audio,58.0,675.0,2.0,167.0,16.0,4.0,11.0,audio,704.0,0.2372,7.75,Small,40,712.0,17.8,3.275
9ac3471b9357338ea8054108a00389e3,telefonia,31.0,324.0,1.0,150.0,17.0,17.0,17.0,telephony,4913.0,0.0305,3.74,Small,7,363.3,51.9,4.142857142857143
0ca455b3fae1a463c84420392d655ab9,fashion_bolsas_e_acessorios,28.0,807.0,1.0,100.0,16.0,5.0,16.0,fashion_bags_accessories,1280.0,0.0781,8.57,Small,1,59.9,59.9,4.0
873417a13086036760bd9528d4d13d27,casa_conforto,41.0,529.0,1.0,800.0,20.0,20.0,20.0,home_confort,8000.0,0.1,5.79,Medium,5,145.0,29.0,5.0
71aff090388f23854bb21d91cfe11607,informatica_acessorios,24.0,308.0,2.0,200.0,19.0,5.0,13.0,computers_accessories,1235.0,0.1619,4.08,Small,1,19.99,19.99,5.0
8ceb6a29cf065f382c7b8cbc9fea3a84,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0,health_beauty,990.0,0.202,9.69,Small,5,551.5999999999999,110.31999999999998,3.6
ff28477a5bcb2fc34bb86a6c2eea1566,beleza_saude,58.0,3408.0,1.0,1250.0,30.0,25.0,30.0,health_beauty,22500.0,0.0556,34.58,Medium,3,719.7,239.9,4.333333333333333
06ddfdf210c7e0259854ee543215088d,,,,,100.0,16.0,3.0,11.0,,528.0,0.1894,,Small,1,35.0,35.0,5.0
f70745e4fa89a660ef5a526eca67aac1,utilidades_domesticas,37.0,826.0,1.0,1750.0,16.0,30.0,12.0,housewares,5760.0,0.3038,8.76,Medium,1,78.76,78.76,1.0
0db3775f48739f2e8dbaebeb631eb4ac,moveis_decoracao,57.0,319.0,1.0,900.0,100.0,11.0,12.0,furniture_decor,13200.0,0.0682,3.69,Medium,2,699.8,349.9,3.0
ca80683f1a9622d90278db41328f8d3c,brinquedos,25.0,168.0,1.0,50.0,16.0,5.0,16.0,toys,1280.0,0.0391,2.18,Small,3,104.97,34.99,4.666666666666667
43521df044c196283191f87529d1663f,moveis_decoracao,36.0,1517.0,2.0,250.0,18.0,10.0,18.0,furniture_decor,3240.0,0.0772,16.17,Small,1,31.9,31.9,5.0
08279c494018541f71443c07d77560f8,utilidades_domesticas,48.0,688.0,2.0,3150.0,43.0,27.0,27.0,housewares,31347.0,0.1005,7.88,Large,1,159.0,159.0,1.0
60184212dae4e6b0da32bf54271a8c4a,relogios_presentes,59.0,476.0,2.0,394.0,17.0,11.0,14.0,watches_gifts,2618.0,0.1505,5.76,Small,8,2609.98,326.2475,3.75
8f7ba3a21866ed0cf0233dd71fa0da72,informatica_acessorios,50.0,703.0,1.0,223.0,19.0,12.0,12.0,computers_accessories,2736.0,0.0815,7.53,Small,3,174.0,58.0,4.666666666666667
de9c7592ce4a5f5ac77c2f360698d44e,beleza_saude,56.0,1774.0,1.0,2500.0,30.0,10.0,20.0,health_beauty,6000.0,0.4167,18.24,Large,1,199.0,199.0,1.0
b6ef58b78e4e69f8b583ffd8bd592d28,moveis_escritorio,48.0,238.0,4.0,2850.0,62.0,4.0,82.0,office_furniture,20336.0,0.1401,4.38,Large,3,146.7,48.9,3.6666666666666665
4f27f86d1573b8b74b0928ca649abeac,cama_mesa_banho,54.0,382.0,1.0,3100.0,47.0,21.0,41.0,bed_bath_table,40467.0,0.0766,4.32,Large,2,329.8,164.9,5.0
5546b861464398b784d10d8894ac97b0,telefonia,52.0,1311.0,2.0,90.0,19.0,5.0,11.0,telephony,1045.0,0.0861,14.11,Small,2,44.98,22.49,3.5
dff20ba2dd059040c0940992753c0a58,informatica_acessorios,49.0,563.0,1.0,100.0,18.0,24.0,16.0,computers_accessories,6912.0,0.0145,6.13,Small,3,1319.6999999999998,439.8999999999999,2.333333333333333
aef74719b37c2e1d6be96b4e50495ad0,fashion_bolsas_e_acessorios,50.0,2164.0,5.0,975.0,33.0,25.0,28.0,fashion_bags_accessories,23100.0,0.0422,24.14,Medium,4,299.96,74.99,5.0
f2169c25db6a579fde210bf8ce7ce9d7,ferramentas_jardim,33.0,1942.0,1.0,7750.0,54.0,28.0,28.0,garden_tools,42336.0,0.1831,19.92,Extra-Large,3,2548.0,849.3333333333334,4.666666666666667
b18e0607500acc7479614f4857a15c14,perfumaria,39.0,860.0,2.0,480.0,23.0,14.0,17.0,perfumery,5474.0,0.0877,9.6,Small,1,139.0,139.0,5.0
1a405418406359cc2b8815f93bf359c2,esporte_lazer,56.0,1007.0,2.0,4550.0,20.0,20.0,20.0,sports_leisure,8000.0,0.5688,11.07,Large,23,3067.7000000000003,133.37826086956522,4.217391304347826
34f43f2313b41bbb5cd668a24d2f33e3,cama_mesa_banho,53.0,862.0,1.0,800.0,60.0,16.0,43.0,bed_bath_table,41280.0,0.0194,9.12,Medium,1,51.9,51.9,4.0
0f39dd7b84f0532254c167aa5ad6bbca,beleza_saude,55.0,1125.0,1.0,333.0,21.0,9.0,21.0,health_beauty,3969.0,0.0839,11.75,Small,1,60.0,60.0,5.0
9d9352588abf60036a50fd28e3bec382,cama_mesa_banho,40.0,729.0,1.0,3300.0,20.0,30.0,30.0,bed_bath_table,18000.0,0.1833,7.79,Large,1,139.9,139.9,1.0
5cd974d57ad85f7d1dfa45acba5e2028,utilidades_domesticas,55.0,151.0,2.0,800.0,16.0,20.0,16.0,housewares,5120.0,0.1562,2.51,Medium,1,209.0,209.0,1.0
a2fc36d2592ba9adb49ad73dd039e434,eletroportateis,59.0,2916.0,14.0,1500.0,24.0,8.0,24.0,small_appliances,4608.0,0.3255,36.16,Medium,2,1194.0,597.0,5.0
c49c7c01a63850cb995c304b97c11bcd,cama_mesa_banho,50.0,463.0,1.0,14300.0,70.0,30.0,60.0,bed_bath_table,126000.0,0.1135,5.13,Extra-Large,1,699.99,699.99,1.0
c4f2546fff25a5789819a7b943505bcf,fashion_bolsas_e_acessorios,33.0,353.0,1.0,50.0,17.0,3.0,12.0,fashion_bags_accessories,612.0,0.0817,4.03,Small,2,49.98,24.99,3.0
de845f191115e91fadc9624c144488c7,informatica_acessorios,57.0,1828.0,1.0,5875.0,25.0,15.0,20.0,computers_accessories,7500.0,0.7833,18.78,Extra-Large,7,1953.0,279.0,3.571428571428572
9c3eb520c98b5461454930ccc3c5be7b,cama_mesa_banho,58.0,316.0,2.0,2710.0,44.0,38.0,40.0,bed_bath_table,66880.0,0.0405,4.16,Large,2,268.0,134.0,2.0
9b20cbe99cd2a76d917fd7c13cc75384,informatica_acessorios,52.0,944.0,1.0,100.0,16.0,20.0,20.0,computers_accessories,6400.0,0.0156,9.94,Small,3,969.54,323.18,4.333333333333333
8498a9b0c20fa9075241141de7f756fb,esporte_lazer,44.0,235.0,2.0,2100.0,60.0,15.0,15.0,sports_leisure,13500.0,0.1556,3.35,Large,1,99.9,99.9,3.0
6961fec72a8f56ba5eff6d01b51f4d39,moveis_decoracao,54.0,649.0,1.0,6900.0,100.0,25.0,25.0,furniture_decor,62500.0,0.1104,6.99,Extra-Large,1,226.77,226.77,4.0
a7dbbe93d8efca23c8ca3e1821486cb8,esporte_lazer,50.0,943.0,3.0,300.0,16.0,10.0,11.0,sports_leisure,1760.0,0.1705,10.93,Small,1,23.73,23.73,5.0
976f5de0b6a1c79fedf4e1f713251efa,cama_mesa_banho,63.0,665.0,1.0,2374.0,42.0,11.0,36.0,bed_bath_table,16632.0,0.1427,7.15,Large,3,419.88,139.96,3.5
afc8e0c5cfa24cfebf4b8a829745c052,telefonia,32.0,879.0,3.0,100.0,18.0,6.0,11.0,telephony,1188.0,0.0842,10.29,Small,1,12.9,12.9,1.0
3154b455f8ac2cef3be89aae6badd2c8,perfumaria,41.0,300.0,2.0,200.0,16.0,16.0,16.0,perfumery,4096.0,0.0488,4.0,Small,1,49.9,49.9,5.0
ec529a51d3a0832578dc8ca51574d2bd,moveis_decoracao,53.0,682.0,1.0,250.0,32.0,2.0,22.0,furniture_decor,1408.0,0.1776,7.32,Small,2,21.98,10.99,3.0
fdfb90feb49d2b41b8283a8ec6e95590,instrumentos_musicais,59.0,1123.0,1.0,11600.0,45.0,20.0,100.0,musical_instruments,90000.0,0.1289,11.73,Extra-Large,4,2869.0,717.25,4.5
e891d4a9622cae3b9fc2ec558bda155b,,,,,400.0,50.0,5.0,11.0,,2750.0,0.1455,,Small,11,297.0,27.0,4.454545454545454
664e6b2966fbf2ba213de566c311cd58,relogios_presentes,45.0,603.0,3.0,330.0,18.0,12.0,14.0,watches_gifts,3024.0,0.1091,7.53,Small,1,279.0,279.0,5.0
0c3dc3f0b8ea2ce274c0bd18b2a31f5b,esporte_lazer,55.0,1003.0,2.0,600.0,20.0,20.0,20.0,sports_leisure,8000.0,0.075,11.03,Medium,2,498.0,249.0,3.0
e583bb5fa3cb1e876a6ea48f21dfef34,artigos_de_festas,59.0,761.0,1.0,350.0,27.0,9.0,19.0,party_supplies,4617.0,0.0758,8.11,Small,2,45.0,22.5,4.5
7e36831534c6b219bc3459d538e934f5,esporte_lazer,53.0,675.0,1.0,450.0,19.0,16.0,16.0,sports_leisure,4864.0,0.0925,7.25,Small,1,34.0,34.0,5.0
4c2394abfbac7ff59ec7a420918562fa,beleza_saude,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,health_beauty,8151.0,0.0736,16.45,Medium,123,10453.77,84.99,3.768595041322314
afc3541eb2b7d457d08b0b8f4526b350,cama_mesa_banho,55.0,292.0,1.0,2225.0,43.0,10.0,33.0,bed_bath_table,14190.0,0.1568,3.42,Large,2,454.0,227.0,3.5
347a1dbb9334cebdd3f2c43bc1b34455,artigos_de_natal,36.0,252.0,1.0,1800.0,46.0,27.0,29.0,christmas_supplies,36018.0,0.05,3.02,Medium,2,114.0,57.0,4.5
74dcf7b8d987fab2353ea92930186e0c,perfumaria,37.0,636.0,1.0,521.0,22.0,12.0,15.0,perfumery,3960.0,0.1316,6.86,Medium,2,394.98,197.49,4.5
f28b94930035f99d65318418b424750c,cama_mesa_banho,27.0,1303.0,1.0,7200.0,60.0,5.0,40.0,bed_bath_table,12000.0,0.6,13.53,Extra-Large,1,19.9,19.9,1.0
607ef4aa416b93fdeb2a811c2c73ad81,cama_mesa_banho,57.0,189.0,1.0,1650.0,46.0,3.0,34.0,bed_bath_table,4692.0,0.3517,2.39,Medium,10,1219.0,121.9,3.9
1a4f338579cef9360aa407e3d97b4c89,cool_stuff,56.0,1226.0,2.0,200.0,17.0,17.0,14.0,cool_stuff,4046.0,0.0494,13.26,Small,7,187.96,26.851428571428567,3.857142857142857
2044a12ee7346af1ca8f9357bea3fea2,perfumaria,34.0,169.0,1.0,422.0,23.0,10.0,15.0,perfumery,3450.0,0.1223,2.19,Small,4,676.0,169.0,5.0
053c1c7045cfb67d04d8c5a8dc9fc054,cama_mesa_banho,58.0,402.0,1.0,1650.0,31.0,9.0,31.0,bed_bath_table,8649.0,0.1908,4.52,Medium,1,169.9,169.9,5.0
e4c7ed7a832858c17d60ad5e38b00aba,cama_mesa_banho,35.0,155.0,1.0,750.0,40.0,4.0,30.0,bed_bath_table,4800.0,0.1562,2.05,Medium,7,510.30000000000007,72.9,3.0
8551bb37c32cf4ff78125402b9c1942f,automotivo,51.0,361.0,1.0,200.0,35.0,4.0,26.0,auto,3640.0,0.0549,4.11,Small,2,59.8,29.9,5.0
f21e1de90419150c02ace62c23ed2a7d,esporte_lazer,46.0,191.0,1.0,120.0,16.0,8.0,12.0,sports_leisure,1536.0,0.0781,2.41,Small,1,28.33,28.33,5.0
db1154ea7d1c50d8a5939a9f7fbc3b2a,brinquedos,42.0,283.0,1.0,5200.0,50.0,10.0,50.0,toys,25000.0,0.208,3.33,Extra-Large,2,179.8,89.9,3.0
88596b69f04745db1f8ba135da5c708d,papelaria,59.0,296.0,1.0,310.0,21.0,7.0,15.0,stationery,2205.0,0.1406,3.46,Small,2,338.0,169.0,5.0
c6cae2869a248cef27c00f3340ac90a6,moveis_decoracao,56.0,1181.0,2.0,600.0,53.0,8.0,11.0,furniture_decor,4664.0,0.1286,12.81,Medium,3,227.7,75.9,5.0
5e3b4b17383b90a3129e552bd71bf2b8,beleza_saude,59.0,1310.0,1.0,1450.0,20.0,15.0,15.0,health_beauty,4500.0,0.3222,13.6,Medium,9,752.5,83.61111111111111,4.888888888888889
dd1247b741df1771259ee7beb0e4b8fc,relogios_presentes,52.0,716.0,4.0,200.0,16.0,2.0,11.0,watches_gifts,352.0,0.5682,9.16,Small,3,105.0,35.0,4.666666666666667
4ef2894feb9fb3f164a68f654f841447,beleza_saude,58.0,1399.0,3.0,1500.0,50.0,20.0,20.0,health_beauty,20000.0,0.075,15.49,Medium,3,359.70000000000005,119.90000000000002,4.666666666666667
cf18e908cb8600dcd21a719db24c48d8,eletronicos,41.0,918.0,1.0,900.0,24.0,12.0,12.0,electronics,3456.0,0.2604,9.68,Medium,3,191.97,63.99,3.6666666666666665
a2105c8c0d5d99dbc5a2a9ad94321e5c,esporte_lazer,58.0,1274.0,2.0,4800.0,58.0,10.0,50.0,sports_leisure,29000.0,0.1655,13.74,Large,18,1842.0,102.33333333333331,4.055555555555555
a5ffaf53a3938ac2c92f493e524adfca,automotivo,51.0,586.0,1.0,2000.0,41.0,19.0,41.0,auto,31939.0,0.0626,6.36,Large,5,239.5,47.9,2.8
8a2c3b7ed6d098de813279ade9a1d0de,cama_mesa_banho,50.0,453.0,1.0,15300.0,40.0,25.0,37.0,bed_bath_table,37000.0,0.4135,5.03,Extra-Large,2,339.98,169.99,4.0
e41d4a95e33026918bd9946d3185b5bd,moveis_cozinha_area_de_servico_jantar_e_jardim,58.0,183.0,1.0,18400.0,80.0,15.0,40.0,kitchen_dining_laundry_garden_furniture,48000.0,0.3833,2.33,Extra-Large,1,279.0,279.0,1.0
3e34352aa9c04170d941a9a8c6a895bb,pet_shop,55.0,618.0,1.0,125.0,18.0,10.0,14.0,pet_shop,2520.0,0.0496,6.68,Small,3,431.52,143.84,3.6666666666666665
5d7bf79f02a4c8c10ee0731f7e7430d6,bebidas,54.0,1968.0,3.0,750.0,35.0,20.0,20.0,drinks,14000.0,0.0536,21.18,Medium,1,192.5,192.5,5.0
4910917f05092f331bf3a477f791cc01,relogios_presentes,52.0,102.0,2.0,250.0,40.0,10.0,25.0,watches_gifts,10000.0,0.025,2.02,Small,7,169.29999999999998,24.185714285714283,4.285714285714286
11875b30b49585209e608f40e8082e65,esporte_lazer,26.0,1465.0,1.0,1032.0,17.0,15.0,16.0,sports_leisure,4080.0,0.2529,15.15,Medium,66,4329.8,65.60303030303031,4.393939393939394
52d9726feafaa9925ccab7e621c8d6ca,informatica_acessorios,52.0,585.0,1.0,775.0,26.0,12.0,28.0,computers_accessories,8736.0,0.0887,6.35,Medium,1,359.91,359.91,5.0
